"Data","Q_25200000","CSS","Fonte"
"1974-01-29",1902.82,NA,NA
"1974-01-30",1701.74,NA,NA
"1974-01-31",1531.73,NA,NA
"1974-02-01",1568.99,NA,NA
"1974-02-02",1805.31,NA,NA
"1974-02-03",2025.66,NA,NA
"1974-02-04",1976.19,NA,NA
"1974-02-05",1805.31,NA,NA
"1974-02-06",1721.01,NA,NA
"1974-02-07",1650.74,NA,NA
"1974-02-08",1556.54,NA,NA
"1974-02-09",1513.22,NA,NA
"1974-02-10",1482.53,NA,NA
"1974-02-11",1494.78,NA,NA
"1974-02-12",1519.38,NA,NA
"1974-02-13",1507.06,NA,NA
"1974-02-14",1482.53,NA,NA
"1974-02-15",1439.92,NA,NA
"1974-02-16",1409.75,NA,NA
"1974-02-17",1525.55,NA,NA
"1974-02-18",1500.92,NA,NA
"1974-02-19",1433.87,NA,NA
"1974-02-20",1439.92,NA,NA
"1974-02-21",1332.31,NA,NA
"1974-02-22",1267.95,NA,NA
"1974-02-23",1159.35,NA,NA
"1974-02-24",1092.47,NA,NA
"1974-02-25",1037.77,NA,NA
"1974-02-26",1005.41,NA,NA
"1974-02-27",1059.54,NA,NA
"1974-02-28",1043.2,NA,NA
"1974-03-01",1037.77,NA,NA
"1974-03-02",1125.74,NA,NA
"1974-03-03",1120.17,NA,NA
"1974-03-04",1131.32,NA,NA
"1974-03-05",1273.76,NA,NA
"1974-03-06",1367.87,NA,NA
"1974-03-07",1409.75,NA,NA
"1974-03-08",1445.98,NA,NA
"1974-03-09",1464.22,NA,NA
"1974-03-10",1537.92,NA,NA
"1974-03-11",2109.09,NA,NA
"1974-03-12",2340.39,NA,NA
"1974-03-13",2680.48,NA,NA
"1974-03-14",2782.02,NA,NA
"1974-03-15",2998.72,NA,NA
"1974-03-16",3260.55,NA,NA
"1974-03-17",3570.87,NA,NA
"1974-03-18",3735.01,NA,NA
"1974-03-19",3859.86,NA,NA
"1974-03-20",3891.3,NA,NA
"1974-03-21",3975.61,NA,NA
"1974-03-22",4232.44,NA,NA
"1974-03-23",4876.81,NA,NA
"1974-03-24",5293.2,NA,NA
"1974-03-25",5246.32,NA,NA
"1974-03-26",5060.34,NA,NA
"1974-03-27",4842.67,NA,NA
"1974-03-28",4718.25,NA,NA
"1974-03-29",4221.62,NA,NA
"1974-03-30",3849.4,NA,NA
"1974-03-31",3632.11,NA,NA
"1974-04-01",3359.54,NA,NA
"1974-04-02",3182.14,NA,NA
"1974-04-03",2979.64,NA,NA
"1974-04-04",2828.62,NA,NA
"1974-04-05",2671.31,NA,NA
"1974-04-06",2571.28,NA,NA
"1974-04-07",2401.78,NA,NA
"1974-04-08",2202.27,NA,NA
"1974-04-09",2067.22,NA,NA
"1974-04-10",1992.63,NA,NA
"1974-04-11",1959.8,NA,NA
"1974-04-12",2219.37,NA,NA
"1974-04-13",2322.96,NA,NA
"1974-04-14",2305.58,NA,NA
"1974-04-15",2305.58,NA,NA
"1974-04-16",2410.59,NA,NA
"1974-04-17",2463.74,NA,NA
"1974-04-18",2375.4,NA,NA
"1974-04-19",2159.73,NA,NA
"1974-04-20",1976.19,NA,NA
"1974-04-21",1919.04,NA,NA
"1974-04-22",2000.87,NA,NA
"1974-04-23",1894.73,NA,NA
"1974-04-24",1814.52,NA,NA
"1974-04-25",1708.16,NA,NA
"1974-04-26",1682.56,NA,NA
"1974-04-27",1740.34,NA,NA
"1974-04-28",1753.27,NA,NA
"1974-04-29",1740.34,NA,NA
"1974-04-30",1663.44,NA,NA
"1974-05-01",1581.47,NA,NA
"1974-05-02",1458.13,NA,NA
"1974-05-03",1379.79,NA,NA
"1974-05-04",1302.92,NA,NA
"1974-05-05",1239.05,NA,NA
"1974-05-06",1227.56,NA,NA
"1974-05-07",1216.1,NA,NA
"1974-05-08",1204.68,NA,NA
"1974-05-09",1193.29,NA,NA
"1974-05-10",1176.28,NA,NA
"1974-05-11",1164.98,NA,NA
"1974-05-12",1153.73,NA,NA
"1974-05-13",1204.68,NA,NA
"1974-05-14",1308.78,NA,NA
"1974-05-15",1433.87,NA,NA
"1974-05-16",1507.06,NA,NA
"1974-05-17",1452.05,NA,NA
"1974-05-18",1279.57,NA,NA
"1974-05-19",1114.61,NA,NA
"1974-05-20",1065,NA,NA
"1974-05-21",1043.2,NA,NA
"1974-05-22",989.361,NA,NA
"1974-05-23",941.738,NA,NA
"1974-05-24",915.625,NA,NA
"1974-05-25",900.077,NA,NA
"1974-05-26",869.251,NA,NA
"1974-05-27",843.842,NA,NA
"1974-05-28",874.364,NA,NA
"1974-05-29",984.031,NA,NA
"1974-05-30",1000.05,NA,NA
"1974-05-31",978.71,NA,NA
"1974-06-01",915.625,NA,NA
"1974-06-02",848.903,NA,NA
"1974-06-03",803.72,NA,NA
"1974-06-04",778.982,NA,NA
"1974-06-05",759.379,NA,NA
"1974-06-06",803.72,NA,NA
"1974-06-07",828.719,NA,NA
"1974-06-08",793.793,NA,NA
"1974-06-09",764.264,NA,NA
"1974-06-10",745.289,NA,NA
"1974-06-11",724.461,NA,NA
"1974-06-12",712.058,NA,NA
"1974-06-13",712.058,NA,NA
"1974-06-14",691.543,NA,NA
"1974-06-15",671.225,NA,NA
"1974-06-16",659.13,NA,NA
"1974-06-17",659.13,NA,NA
"1974-06-18",655.114,NA,NA
"1974-06-19",651.107,NA,NA
"1974-06-20",671.225,NA,NA
"1974-06-21",736.935,NA,NA
"1974-06-22",687.463,NA,NA
"1974-06-23",663.154,NA,NA
"1974-06-24",659.13,NA,NA
"1974-06-25",651.107,NA,NA
"1974-06-26",659.13,NA,NA
"1974-06-27",671.225,NA,NA
"1974-06-28",639.133,NA,NA
"1974-06-29",607.561,NA,NA
"1974-06-30",615.404,NA,NA
"1974-07-01",627.232,NA,NA
"1974-07-02",615.404,NA,NA
"1974-07-03",607.561,NA,NA
"1974-07-04",599.75,NA,NA
"1974-07-05",591.972,NA,NA
"1974-07-06",584.228,NA,NA
"1974-07-07",580.369,NA,NA
"1974-07-08",576.518,NA,NA
"1974-07-09",568.841,NA,NA
"1974-07-10",565.015,NA,NA
"1974-07-11",557.389,NA,NA
"1974-07-12",553.589,NA,NA
"1974-07-13",549.797,NA,NA
"1974-07-14",542.239,NA,NA
"1974-07-15",538.473,NA,NA
"1974-07-16",534.715,NA,NA
"1974-07-17",523.495,NA,NA
"1974-07-18",516.058,NA,NA
"1974-07-19",497.62,NA,NA
"1974-07-20",490.306,NA,NA
"1974-07-21",486.663,NA,NA
"1974-07-22",486.663,NA,NA
"1974-07-23",472.179,NA,NA
"1974-07-24",461.41,NA,NA
"1974-07-25",468.58,NA,NA
"1974-07-26",461.41,NA,NA
"1974-07-27",454.277,NA,NA
"1974-07-28",450.723,NA,NA
"1974-07-29",436.603,NA,NA
"1974-07-30",436.603,NA,NA
"1974-07-31",443.645,NA,NA
"1974-08-01",440.119,NA,NA
"1974-08-02",426.109,NA,NA
"1974-08-03",419.161,NA,NA
"1974-08-04",415.7,NA,NA
"1974-08-05",429.598,NA,NA
"1974-08-06",426.109,NA,NA
"1974-08-07",408.808,NA,NA
"1974-08-08",401.953,NA,NA
"1974-08-09",398.54,NA,NA
"1974-08-10",405.376,NA,NA
"1974-08-11",398.54,NA,NA
"1974-08-12",388.359,NA,NA
"1974-08-13",371.583,NA,NA
"1974-08-14",361.635,NA,NA
"1974-08-15",378.264,NA,NA
"1974-08-16",401.953,NA,NA
"1974-08-17",419.161,NA,NA
"1974-08-18",426.109,NA,NA
"1974-08-19",501.29,NA,NA
"1974-08-20",538.473,NA,NA
"1974-08-21",508.657,NA,NA
"1974-08-22",472.179,NA,NA
"1974-08-23",450.723,NA,NA
"1974-08-24",408.808,NA,NA
"1974-08-25",378.264,NA,NA
"1974-08-26",371.583,NA,NA
"1974-08-27",358.338,NA,NA
"1974-08-28",345.252,NA,NA
"1974-08-29",364.941,NA,NA
"1974-08-30",361.635,NA,NA
"1974-08-31",351.775,NA,NA
"1974-09-01",408.808,NA,NA
"1974-09-02",401.953,NA,NA
"1974-09-03",395.137,NA,NA
"1974-09-04",374.919,NA,NA
"1974-09-05",368.257,NA,NA
"1974-09-06",364.941,NA,NA
"1974-09-07",358.338,NA,NA
"1974-09-08",351.775,NA,NA
"1974-09-09",348.509,NA,NA
"1974-09-10",351.775,NA,NA
"1974-09-11",355.052,NA,NA
"1974-09-12",348.509,NA,NA
"1974-09-13",342.006,NA,NA
"1974-09-14",329.121,NA,NA
"1974-09-15",319.565,NA,NA
"1974-09-16",316.4,NA,NA
"1974-09-17",310.101,NA,NA
"1974-09-18",306.967,NA,NA
"1974-09-19",300.731,NA,NA
"1974-09-20",294.537,NA,NA
"1974-09-21",291.456,NA,NA
"1974-09-22",285.326,NA,NA
"1974-09-23",361.635,NA,NA
"1974-09-24",384.984,NA,NA
"1974-09-25",374.919,NA,NA
"1974-09-26",358.338,NA,NA
"1974-09-27",348.509,NA,NA
"1974-09-28",342.006,NA,NA
"1974-09-29",332.327,NA,NA
"1974-09-30",319.565,NA,NA
"1974-10-01",316.4,NA,NA
"1974-10-02",313.245,NA,NA
"1974-10-03",306.967,NA,NA
"1974-10-04",329.121,NA,NA
"1974-10-05",374.919,NA,NA
"1974-10-06",332.327,NA,NA
"1974-10-07",316.4,NA,NA
"1974-10-08",310.101,NA,NA
"1974-10-09",351.775,NA,NA
"1974-10-10",401.953,NA,NA
"1974-10-11",433.096,NA,NA
"1974-10-12",405.376,NA,NA
"1974-10-13",374.919,NA,NA
"1974-10-14",368.257,NA,NA
"1974-10-15",361.635,NA,NA
"1974-10-16",358.338,NA,NA
"1974-10-17",408.808,NA,NA
"1974-10-18",516.058,NA,NA
"1974-10-19",534.715,NA,NA
"1974-10-20",663.154,NA,NA
"1974-10-21",663.154,NA,NA
"1974-10-22",595.857,NA,NA
"1974-10-23",542.239,NA,NA
"1974-10-24",490.306,NA,NA
"1974-10-25",443.645,NA,NA
"1974-10-26",436.603,NA,NA
"1974-10-27",405.376,NA,NA
"1974-10-28",419.161,NA,NA
"1974-10-29",501.29,NA,NA
"1974-10-30",615.404,NA,NA
"1974-10-31",695.63,NA,NA
"1974-11-01",783.908,NA,NA
"1974-11-02",853.975,NA,NA
"1974-11-03",720.319,NA,NA
"1974-11-04",683.392,NA,NA
"1974-11-05",615.404,NA,NA
"1974-11-06",538.473,NA,NA
"1974-11-07",516.058,NA,NA
"1974-11-08",508.657,NA,NA
"1974-11-09",472.179,NA,NA
"1974-11-10",461.41,NA,NA
"1974-11-11",443.645,NA,NA
"1974-11-12",429.598,NA,NA
"1974-11-13",419.161,NA,NA
"1974-11-14",408.808,NA,NA
"1974-11-15",401.953,NA,NA
"1974-11-16",422.63,NA,NA
"1974-11-17",516.058,NA,NA
"1974-11-18",576.518,NA,NA
"1974-11-19",557.389,NA,NA
"1974-11-20",493.959,NA,NA
"1974-11-21",412.249,NA,NA
"1974-11-22",405.376,NA,NA
"1974-11-23",457.839,NA,NA
"1974-11-24",519.772,NA,NA
"1974-11-25",732.769,NA,NA
"1974-11-26",712.058,NA,NA
"1974-11-27",683.392,NA,NA
"1974-11-28",631.191,NA,NA
"1974-11-29",557.389,NA,NA
"1974-11-30",516.058,NA,NA
"1974-12-01",490.306,NA,NA
"1974-12-02",464.991,NA,NA
"1974-12-03",464.991,NA,NA
"1974-12-04",557.389,NA,NA
"1974-12-05",584.228,NA,NA
"1974-12-06",699.725,NA,NA
"1974-12-07",823.699,NA,NA
"1974-12-08",915.625,NA,NA
"1974-12-09",1005.41,NA,NA
"1974-12-10",1070.48,NA,NA
"1974-12-11",1114.61,NA,NA
"1974-12-12",1103.52,NA,NA
"1974-12-13",962.806,NA,NA
"1974-12-14",808.699,NA,NA
"1974-12-15",774.065,NA,NA
"1974-12-16",759.379,NA,NA
"1974-12-17",900.077,NA,NA
"1974-12-18",936.495,NA,NA
"1974-12-19",1070.48,NA,NA
"1974-12-20",1142.5,NA,NA
"1974-12-21",1065,NA,NA
"1974-12-22",1043.2,NA,NA
"1974-12-23",1043.2,NA,NA
"1974-12-24",1114.61,NA,NA
"1974-12-25",1070.48,NA,NA
"1974-12-26",1016.16,NA,NA
"1974-12-27",994.702,NA,NA
"1974-12-28",968.097,NA,NA
"1974-12-29",957.524,NA,NA
"1974-12-30",1415.76,NA,NA
"1974-12-31",1792.25,NA,NA
"1975-01-01",1967.99,NA,NA
"1975-01-02",1894.73,NA,NA
"1975-01-03",1663.44,NA,NA
"1975-01-04",1507.06,NA,NA
"1975-01-05",2142.8,NA,NA
"1975-01-06",2253.71,NA,NA
"1975-01-07",2279.59,NA,NA
"1975-01-08",2159.73,NA,NA
"1975-01-09",2025.66,NA,NA
"1975-01-10",1830.46,NA,NA
"1975-01-11",1701.74,NA,NA
"1975-01-12",1494.78,NA,NA
"1975-01-13",1421.79,NA,NA
"1975-01-14",1256.36,NA,NA
"1975-01-15",1170.63,NA,NA
"1975-01-16",1153.73,NA,NA
"1975-01-17",1070.48,NA,NA
"1975-01-18",989.361,NA,NA
"1975-01-19",894.914,NA,NA
"1975-01-20",783.908,NA,NA
"1975-01-21",818.688,NA,NA
"1975-01-22",843.842,NA,NA
"1975-01-23",989.361,NA,NA
"1975-01-24",1059.54,NA,NA
"1975-01-25",989.361,NA,NA
"1975-01-26",869.251,NA,NA
"1975-01-27",853.975,NA,NA
"1975-01-28",900.077,NA,NA
"1975-01-29",889.761,NA,NA
"1975-01-30",894.914,NA,NA
"1975-01-31",900.077,NA,NA
"1975-02-01",859.057,NA,NA
"1975-02-02",926.04,NA,NA
"1975-02-03",884.619,NA,NA
"1975-02-04",853.975,NA,NA
"1975-02-05",884.619,NA,NA
"1975-02-06",1043.2,NA,NA
"1975-02-07",1239.05,NA,NA
"1975-02-08",1445.98,NA,NA
"1975-02-09",1403.74,NA,NA
"1975-02-10",1355.98,NA,NA
"1975-02-11",1385.76,NA,NA
"1975-02-12",1439.92,NA,NA
"1975-02-13",1415.76,NA,NA
"1975-02-14",1291.23,NA,NA
"1975-02-15",1233.3,NA,NA
"1975-02-16",1221.82,NA,NA
"1975-02-17",1125.74,NA,NA
"1975-02-18",1092.47,NA,NA
"1975-02-19",1043.2,NA,NA
"1975-02-20",1070.48,NA,NA
"1975-02-21",1153.73,NA,NA
"1975-02-22",1070.48,NA,NA
"1975-02-23",1016.16,NA,NA
"1975-02-24",984.031,NA,NA
"1975-02-25",941.738,NA,NA
"1975-02-26",910.432,NA,NA
"1975-02-27",884.619,NA,NA
"1975-02-28",910.432,NA,NA
"1975-03-01",926.04,NA,NA
"1975-03-02",989.361,NA,NA
"1975-03-03",989.361,NA,NA
"1975-03-04",952.252,NA,NA
"1975-03-05",920.828,NA,NA
"1975-03-06",905.249,NA,NA
"1975-03-07",905.249,NA,NA
"1975-03-08",962.806,NA,NA
"1975-03-09",1070.48,NA,NA
"1975-03-10",1267.95,NA,NA
"1975-03-11",1326.42,NA,NA
"1975-03-12",1210.38,NA,NA
"1975-03-13",1097.99,NA,NA
"1975-03-14",989.361,NA,NA
"1975-03-15",884.619,NA,NA
"1975-03-16",833.75,NA,NA
"1975-03-17",803.72,NA,NA
"1975-03-18",788.846,NA,NA
"1975-03-19",823.699,NA,NA
"1975-03-20",833.75,NA,NA
"1975-03-21",823.699,NA,NA
"1975-03-22",808.699,NA,NA
"1975-03-23",798.752,NA,NA
"1975-03-24",788.846,NA,NA
"1975-03-25",783.908,NA,NA
"1975-03-26",833.75,NA,NA
"1975-03-27",989.361,NA,NA
"1975-03-28",1075.96,NA,NA
"1975-03-29",1065,NA,NA
"1975-03-30",1181.94,NA,NA
"1975-03-31",1507.06,NA,NA
"1975-04-01",1326.42,NA,NA
"1975-04-02",1210.38,NA,NA
"1975-04-03",1631.75,NA,NA
"1975-04-04",1910.92,NA,NA
"1975-04-05",2245.11,NA,NA
"1975-04-06",2419.42,NA,NA
"1975-04-07",2472.63,NA,NA
"1975-04-08",2331.67,NA,NA
"1975-04-09",1951.62,NA,NA
"1975-04-10",1695.34,NA,NA
"1975-04-11",1695.34,NA,NA
"1975-04-12",1951.62,NA,NA
"1975-04-13",2202.27,NA,NA
"1975-04-14",2075.57,NA,NA
"1975-04-15",1792.25,NA,NA
"1975-04-16",1631.75,NA,NA
"1975-04-17",1631.75,NA,NA
"1975-04-18",1792.25,NA,NA
"1975-04-19",1663.44,NA,NA
"1975-04-20",1593.99,NA,NA
"1975-04-21",1556.54,NA,NA
"1975-04-22",1500.92,NA,NA
"1975-04-23",1385.76,NA,NA
"1975-04-24",1326.42,NA,NA
"1975-04-25",1239.05,NA,NA
"1975-04-26",1153.73,NA,NA
"1975-04-27",1075.96,NA,NA
"1975-04-28",989.361,NA,NA
"1975-04-29",936.495,NA,NA
"1975-04-30",905.249,NA,NA
"1975-05-01",859.057,NA,NA
"1975-05-02",838.791,NA,NA
"1975-05-03",884.619,NA,NA
"1975-05-04",989.361,NA,NA
"1975-05-05",1016.16,NA,NA
"1975-05-06",984.031,NA,NA
"1975-05-07",957.524,NA,NA
"1975-05-08",910.432,NA,NA
"1975-05-09",864.149,NA,NA
"1975-05-10",853.975,NA,NA
"1975-05-11",808.699,NA,NA
"1975-05-12",798.752,NA,NA
"1975-05-13",759.379,NA,NA
"1975-05-14",707.939,NA,NA
"1975-05-15",695.63,NA,NA
"1975-05-16",655.114,NA,NA
"1975-05-17",635.158,NA,NA
"1975-05-18",627.232,NA,NA
"1975-05-19",615.404,NA,NA
"1975-05-20",603.651,NA,NA
"1975-05-21",595.857,NA,NA
"1975-05-22",576.518,NA,NA
"1975-05-23",568.841,NA,NA
"1975-05-24",557.389,NA,NA
"1975-05-25",553.589,NA,NA
"1975-05-26",546.013,NA,NA
"1975-05-27",538.473,NA,NA
"1975-05-28",530.967,NA,NA
"1975-05-29",523.495,NA,NA
"1975-05-30",516.058,NA,NA
"1975-05-31",508.657,NA,NA
"1975-06-01",501.29,NA,NA
"1975-06-02",490.306,NA,NA
"1975-06-03",479.403,NA,NA
"1975-06-04",472.179,NA,NA
"1975-06-05",468.58,NA,NA
"1975-06-06",461.41,NA,NA
"1975-06-07",454.277,NA,NA
"1975-06-08",450.723,NA,NA
"1975-06-09",443.645,NA,NA
"1975-06-10",436.603,NA,NA
"1975-06-11",433.096,NA,NA
"1975-06-12",426.109,NA,NA
"1975-06-13",422.63,NA,NA
"1975-06-14",429.598,NA,NA
"1975-06-15",433.096,NA,NA
"1975-06-16",426.109,NA,NA
"1975-06-17",422.63,NA,NA
"1975-06-18",415.7,NA,NA
"1975-06-19",408.808,NA,NA
"1975-06-20",405.376,NA,NA
"1975-06-21",398.54,NA,NA
"1975-06-22",391.743,NA,NA
"1975-06-23",391.743,NA,NA
"1975-06-24",391.743,NA,NA
"1975-06-25",388.359,NA,NA
"1975-06-26",388.359,NA,NA
"1975-06-27",384.984,NA,NA
"1975-06-28",391.743,NA,NA
"1975-06-29",395.137,NA,NA
"1975-06-30",388.359,NA,NA
"1975-07-01",381.619,NA,NA
"1975-07-02",384.984,NA,NA
"1975-07-03",395.137,NA,NA
"1975-07-04",388.359,NA,NA
"1975-07-05",381.619,NA,NA
"1975-07-06",378.264,NA,NA
"1975-07-07",371.583,NA,NA
"1975-07-08",384.984,NA,NA
"1975-07-09",419.161,NA,NA
"1975-07-10",429.598,NA,NA
"1975-07-11",419.161,NA,NA
"1975-07-12",405.376,NA,NA
"1975-07-13",384.984,NA,NA
"1975-07-14",371.583,NA,NA
"1975-07-15",345.252,NA,NA
"1975-07-16",338.77,NA,NA
"1975-07-17",332.327,NA,NA
"1975-07-18",361.635,NA,NA
"1975-07-19",355.052,NA,NA
"1975-07-20",351.775,NA,NA
"1975-07-21",348.509,NA,NA
"1975-07-22",345.252,NA,NA
"1975-07-23",342.006,NA,NA
"1975-07-24",338.77,NA,NA
"1975-07-25",335.543,NA,NA
"1975-07-26",332.327,NA,NA
"1975-07-27",329.121,NA,NA
"1975-07-28",325.925,NA,NA
"1975-07-29",322.74,NA,NA
"1975-07-30",319.565,NA,NA
"1975-07-31",313.245,NA,NA
"1975-08-01",310.101,NA,NA
"1975-08-02",306.967,NA,NA
"1975-08-03",303.844,NA,NA
"1975-08-04",297.629,NA,NA
"1975-08-05",291.456,NA,NA
"1975-08-06",282.277,NA,NA
"1975-08-07",267.194,NA,NA
"1975-08-08",264.21,NA,NA
"1975-08-09",264.21,NA,NA
"1975-08-10",264.21,NA,NA
"1975-08-11",261.237,NA,NA
"1975-08-12",258.275,NA,NA
"1975-08-13",255.324,NA,NA
"1975-08-14",255.324,NA,NA
"1975-08-15",252.385,NA,NA
"1975-08-16",249.456,NA,NA
"1975-08-17",249.456,NA,NA
"1975-08-18",246.539,NA,NA
"1975-08-19",246.539,NA,NA
"1975-08-20",243.633,NA,NA
"1975-08-21",243.633,NA,NA
"1975-08-22",240.739,NA,NA
"1975-08-23",240.739,NA,NA
"1975-08-24",237.856,NA,NA
"1975-08-25",237.856,NA,NA
"1975-08-26",237.856,NA,NA
"1975-08-27",234.984,NA,NA
"1975-08-28",234.984,NA,NA
"1975-08-29",232.124,NA,NA
"1975-08-30",229.275,NA,NA
"1975-08-31",226.438,NA,NA
"1975-09-01",226.438,NA,NA
"1975-09-02",223.612,NA,NA
"1975-09-03",229.275,NA,NA
"1975-09-04",234.984,NA,NA
"1975-09-05",234.984,NA,NA
"1975-09-06",229.275,NA,NA
"1975-09-07",226.438,NA,NA
"1975-09-08",232.124,NA,NA
"1975-09-09",232.124,NA,NA
"1975-09-10",226.438,NA,NA
"1975-09-11",226.438,NA,NA
"1975-09-12",229.275,NA,NA
"1975-09-13",226.438,NA,NA
"1975-09-14",220.798,NA,NA
"1975-09-15",209.66,NA,NA
"1975-09-16",209.66,NA,NA
"1975-09-17",220.798,NA,NA
"1975-09-18",217.996,NA,NA
"1975-09-19",215.206,NA,NA
"1975-09-20",198.713,NA,NA
"1975-09-21",229.275,NA,NA
"1975-09-22",232.124,NA,NA
"1975-09-23",229.275,NA,NA
"1975-09-24",223.612,NA,NA
"1975-09-25",217.996,NA,NA
"1975-09-26",220.798,NA,NA
"1975-09-27",226.438,NA,NA
"1975-09-28",237.856,NA,NA
"1975-09-29",255.324,NA,NA
"1975-09-30",261.237,NA,NA
"1975-10-01",273.194,NA,NA
"1975-10-02",294.537,NA,NA
"1975-10-03",313.245,NA,NA
"1975-10-04",310.101,NA,NA
"1975-10-05",319.565,NA,NA
"1975-10-06",294.537,NA,NA
"1975-10-07",303.844,NA,NA
"1975-10-08",342.006,NA,NA
"1975-10-09",329.121,NA,NA
"1975-10-10",316.4,NA,NA
"1975-10-11",316.4,NA,NA
"1975-10-12",395.137,NA,NA
"1975-10-13",436.603,NA,NA
"1975-10-14",395.137,NA,NA
"1975-10-15",361.635,NA,NA
"1975-10-16",351.775,NA,NA
"1975-10-17",358.338,NA,NA
"1975-10-18",405.376,NA,NA
"1975-10-19",398.54,NA,NA
"1975-10-20",457.839,NA,NA
"1975-10-21",493.959,NA,NA
"1975-10-22",572.675,NA,NA
"1975-10-23",615.404,NA,NA
"1975-10-24",534.715,NA,NA
"1975-10-25",443.645,NA,NA
"1975-10-26",388.359,NA,NA
"1975-10-27",378.264,NA,NA
"1975-10-28",374.919,NA,NA
"1975-10-29",398.54,NA,NA
"1975-10-30",384.984,NA,NA
"1975-10-31",361.635,NA,NA
"1975-11-01",401.953,NA,NA
"1975-11-02",572.675,NA,NA
"1975-11-03",663.154,NA,NA
"1975-11-04",603.651,NA,NA
"1975-11-05",655.114,NA,NA
"1975-11-06",707.939,NA,NA
"1975-11-07",724.461,NA,NA
"1975-11-08",828.719,NA,NA
"1975-11-09",920.828,NA,NA
"1975-11-10",874.364,NA,NA
"1975-11-11",774.065,NA,NA
"1975-11-12",707.939,NA,NA
"1975-11-13",788.846,NA,NA
"1975-11-14",1048.64,NA,NA
"1975-11-15",1159.35,NA,NA
"1975-11-16",1302.92,NA,NA
"1975-11-17",1187.61,NA,NA
"1975-11-18",1193.29,NA,NA
"1975-11-19",1142.5,NA,NA
"1975-11-20",1043.2,NA,NA
"1975-11-21",1043.2,NA,NA
"1975-11-22",1059.54,NA,NA
"1975-11-23",1176.28,NA,NA
"1975-11-24",1445.98,NA,NA
"1975-11-25",1708.16,NA,NA
"1975-11-26",1550.32,NA,NA
"1975-11-27",1445.98,NA,NA
"1975-11-28",1568.99,NA,NA
"1975-11-29",1886.65,NA,NA
"1975-11-30",2445.98,NA,NA
"1975-12-01",2998.72,NA,NA
"1975-12-02",3520.13,NA,NA
"1975-12-03",3369.49,NA,NA
"1975-12-04",3056.22,NA,NA
"1975-12-05",2819.28,NA,NA
"1975-12-06",2340.39,NA,NA
"1975-12-07",1976.19,NA,NA
"1975-12-08",1838.45,NA,NA
"1975-12-09",1663.44,NA,NA
"1975-12-10",1326.42,NA,NA
"1975-12-11",1109.06,NA,NA
"1975-12-12",1070.48,NA,NA
"1975-12-13",1153.73,NA,NA
"1975-12-14",1142.5,NA,NA
"1975-12-15",1037.77,NA,NA
"1975-12-16",962.806,NA,NA
"1975-12-17",989.361,NA,NA
"1975-12-18",1210.38,NA,NA
"1975-12-19",1227.56,NA,NA
"1975-12-20",1043.2,NA,NA
"1975-12-21",1109.06,NA,NA
"1975-12-22",1233.3,NA,NA
"1975-12-23",1204.68,NA,NA
"1975-12-24",1043.2,NA,NA
"1975-12-25",936.495,NA,NA
"1975-12-26",905.249,NA,NA
"1975-12-27",1016.16,NA,NA
"1975-12-28",1267.95,NA,NA
"1975-12-29",1476.42,NA,NA
"1975-12-30",1494.78,NA,NA
"1975-12-31",1439.92,NA,NA
"1976-01-01",1285.4,NA,NA
"1976-01-02",1070.48,NA,NA
"1976-01-03",936.495,NA,NA
"1976-01-04",1054.08,NA,NA
"1976-01-05",1181.94,NA,NA
"1976-01-06",1338.21,NA,NA
"1976-01-07",1297.07,NA,NA
"1976-01-08",1181.94,NA,NA
"1976-01-09",1136.91,NA,NA
"1976-01-10",1032.35,NA,NA
"1976-01-11",1065,NA,NA
"1976-01-12",1016.16,NA,NA
"1976-01-13",1000.05,NA,NA
"1976-01-14",973.399,NA,NA
"1976-01-15",884.619,NA,NA
"1976-01-16",803.72,NA,NA
"1976-01-17",783.908,NA,NA
"1976-01-18",783.908,NA,NA
"1976-01-19",859.057,NA,NA
"1976-01-20",823.699,NA,NA
"1976-01-21",736.935,NA,NA
"1976-01-22",675.273,NA,NA
"1976-01-23",736.935,NA,NA
"1976-01-24",736.935,NA,NA
"1976-01-25",707.939,NA,NA
"1976-01-26",707.939,NA,NA
"1976-01-27",736.935,NA,NA
"1976-01-28",679.328,NA,NA
"1976-01-29",1148.11,NA,NA
"1976-01-30",1733.89,NA,NA
"1976-01-31",1544.12,NA,NA
"1976-02-01",1103.52,NA,NA
"1976-02-02",936.495,NA,NA
"1976-02-03",910.432,NA,NA
"1976-02-04",1021.55,NA,NA
"1976-02-05",1657.09,NA,NA
"1976-02-06",2025.66,NA,NA
"1976-02-07",2279.59,NA,NA
"1976-02-08",3912.32,NA,NA
"1976-02-09",3172.39,NA,NA
"1976-02-10",2349.13,NA,NA
"1976-02-11",1619.13,NA,NA
"1976-02-12",1470.31,NA,NA
"1976-02-13",1531.73,NA,NA
"1976-02-14",1798.78,NA,NA
"1976-02-15",2245.11,NA,NA
"1976-02-16",2454.85,NA,NA
"1976-02-17",2562.25,NA,NA
"1976-02-18",2117.5,NA,NA
"1976-02-19",2437.11,NA,NA
"1976-02-20",3943.92,NA,NA
"1976-02-21",3123.79,NA,NA
"1976-02-22",2419.42,NA,NA
"1976-02-23",2253.71,NA,NA
"1976-02-24",3642.35,NA,NA
"1976-02-25",4210.81,NA,NA
"1976-02-26",3652.6,NA,NA
"1976-02-27",3008.27,NA,NA
"1976-02-28",2517.3,NA,NA
